company_id,indicator_id,2010,2011,2012,2013,2014,2015,2016
1530746,SalariesWagesAndOfficersCompensation,,,,,,135786,
1530746,SalesRevenueGoodsGross,,,0,,,,
1530746,SalesRevenueGoodsNet,,,,,,323918,
1530746,SellingGeneralAndAdministrativeExpense,,,859131,281548,,,
1530746,ShareBasedCompensation,,,30000,,,481500,
1530746,StockIssuedDuringPeriodValueConversionOfUnits,,,,18000,,,
1530746,StockIssuedDuringPeriodValueIssuedForCash,,,,10000,,,
1530746,StockIssuedDuringPeriodValueIssuedForServices,,,637639,,,481500,
1530746,StockIssuedDuringPeriodValueNewIssues,,,,,,130000,
1530746,StockholdersEquity,,,-924730,-1313820,,-4931183,
1530746,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,64882197,,,85994348,
1530746,WeightedAverageNumberOfSharesOutstandingBasic,,,,68882197,,,
1530766,AccountsPayableAndAccruedLiabilitiesCurrent,,,,,554026,223546,
1530766,AccountsPayableRelatedPartiesCurrent,,,,,40293,12716,
1530766,AccruedProfessionalFeesCurrent,,,,,190767,112723,
1530766,AccruedRentCurrent,,,,,29093,3016,
1530766,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,49683,60158,
1530766,AdditionalPaidInCapital,,,,,19186163,29314399,
1530766,AdjustmentsToAdditionalPaidInCapitalOther,,,,,87500,,
1530766,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,4193425,,
1530766,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,4626284,
1530766,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,52800,,
1530766,AmortizationOfDebtDiscountPremium,,,,,593770,585324,
1530766,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,12911513,15839542,
1530766,Assets,,,,,353338,1030562,
1530766,AssetsCurrent,,,,,315318,984542,
1530766,Cash,,,,,239781,953234,
1530766,CashAndCashEquivalentsAtCarryingValue,,,,,239781,953234,
1530766,CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-62406,713453,
1530766,CashUninsuredAmount,,,,,,703234,
1530766,ClassOfWarrantOrRightOutstanding,,,,,5113990,7078685,
1530766,CommonStockParOrStatedValuePerShare,,,,,0.001,0.001,
1530766,CommonStockSharesAuthorized,,,,,50000000,50000000,
1530766,CommonStockSharesIssued,,,,,11179266,16825703,
1530766,CommonStockSharesOutstanding,,,,,11179266,16825703,
1530766,CommonStockValue,,,,,11179,16826,
1530766,DebtConversionOriginalDebtAmount1,,,,,0,,
1530766,DebtIssuanceCosts,,,,,593770,529704,
1530766,DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,,,,,417500,,
1530766,DeferredCompensationArrangementWithIndividualExercisePrice,,,,,2.5,,
1530766,DeferredCompensationLiabilityCurrent,,,,,226305,0,
1530766,DeferredRentCreditCurrent,,,,,,3016,
1530766,DeferredTaxAssetsNet,,,,,0,0,
1530766,DeferredTaxAssetsOperatingLossCarryforwards,,,,,2300000,3700000,
1530766,DeferredTaxAssetsValuationAllowance,,,,,2300000,3700000,
1530766,DepositsAssetsNoncurrent,,,,,25000,27612,
1530766,Depreciation,,,,,15809,10475,
1530766,DerivativeGainLossOnDerivativeNet,,,,,,3113580,
1530766,DerivativeLiabilitiesCurrent,,,,,,1621199,
1530766,DividendsPayableCurrent,,,,,445069,340291,
1530766,DividendsPreferredStock,,,,,300359,351522,
1530766,DueToOtherRelatedPartiesClassifiedCurrent,,,,,11250,0,
1530766,DueToRelatedPartiesCurrent,,,,,0,12716,
1530766,EarningsPerShareBasicAndDiluted,,,,,-0.91,-0.7,
1530766,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.34,0.34,
1530766,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,0.086,0.148,
1530766,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,0,0,
1530766,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,,,,0.024,0.021,
1530766,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,0.23,0.286,
1530766,EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,0.115,
1530766,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,,,,,285157,
1530766,EmployeeRelatedLiabilitiesCurrent,,,,,62068,0,
1530766,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,56667,0,
1530766,FairValueInputsDiscountRate,,,,,,0,
1530766,GeneralAndAdministrativeExpense,,,,,7304440,10795007,
1530766,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,-8473040,-9461452,
1530766,IncomeTaxExpenseBenefit,,,,,0,0,
1530766,IncomeTaxesPaid,,,,,0,0,
1530766,IncreaseDecreaseInAccountsPayable,,,,,-110844,-333494,
1530766,IncreaseDecreaseInDeferredCharges,,,,,1212,-3016,
1530766,IncreaseDecreaseInDeferredCompensation,,,,,226305,-226305,
1530766,IncreaseDecreaseInPrepaidExpense,,,,,-8715,-44229,
1530766,InterestIncomeExpenseNet,,,,,-11025,-1298,
1530766,InterestPaid,,,,,0,1298,
1530766,IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,0,,
1530766,LeaseAndRentalExpense,,,,,,165514,
1530766,LiabilitiesAndStockholdersEquity,,,,,353338,1030562,
1530766,LiabilitiesCurrent,,,,,1225400,2470193,
1530766,LitigationSettlementAmount,,,,,100000,,
1530766,NetCashProvidedByUsedInFinancingActivities,,,,,1938629,5255679,
1530766,NetCashProvidedByUsedInInvestingActivities,,,,,-3963,-18475,
1530766,NetCashProvidedByUsedInOperatingActivities,,,,,-1997072,-4523751,
1530766,NetIncomeLoss,,,,,-8473040,-9461452,
1530766,NetIncomeLossAvailableToCommonStockholdersBasic,,,,,-8773399,-9812974,
1530766,NonoperatingIncomeExpense,,,,,,2582578,
1530766,OperatingExpenses,,,,,7868245,12044030,
1530766,OperatingIncomeLoss,,,,,-7868245,-12044030,
1530766,OperatingLeasesFutureMinimumPaymentsDue,,,,,,234999,
1530766,OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,125192,
1530766,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,13783,
1530766,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,96024,
1530766,OperatingLossCarryforwards,,,,,6800000,11200000,
1530766,OtherAccruedLiabilitiesCurrent,,,,,13278,0,
1530766,OtherLiabilitiesCurrent,,,,,0,,
1530766,OtherNoncashExpense,,,,,0,,
1530766,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,,,,,87500,0,
1530766,PaymentsForDeposits,,,,,,2612,
1530766,PaymentsOfStockIssuanceCosts,,,,,,608356,
1530766,PaymentsToAcquirePropertyPlantAndEquipment,,,,,3963,15863,
1530766,PreferredStockParOrStatedValuePerShare,,,,,0.001,0.001,
1530766,PreferredStockSharesAuthorized,,,,,1000000,1000000,
1530766,PreferredStockValue,,,,,0,0,
1530766,PrepaidExpenseCurrent,,,,,75537,31308,
1530766,ProceedsFromIssuanceOfCommonStock,,,,,1969410,4759798,
1530766,ProceedsFromIssuanceOfConvertiblePreferredStock,,,,,0,,
1530766,ProceedsFromIssuanceOfRedeemablePreferredStock,,,,,,450000,
1530766,ProceedsFromIssuanceOrSaleOfEquity,,,,,,4759798,
1530766,ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,-30781,0,
1530766,ProceedsFromStockOptionsExercised,,,,,,20900,
1530766,ProceedsFromWarrantExercises,,,,,,24981,
1530766,PropertyPlantAndEquipmentGross,,,,,62703,78566,
1530766,PropertyPlantAndEquipmentNet,,,,,13020,18408,
1530766,RegistrationPaymentArrangementAccrualCarryingValue,,,,,55620,0,
1530766,RepaymentsOfRelatedPartyDebt,,,,,0,,
1530766,ResearchAndDevelopmentExpense,,,,,547996,1238548,
1530766,RetainedEarningsAccumulatedDeficit,,,,,-22780404,-32241856,
1530766,SettlementLiabilitiesCurrent,,,,,66667,13333,
1530766,ShareBasedCompensation,,,,,5743425,7968036,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,0,0,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,3799559,5613501,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,2.24,2.35,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,-479285,0,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,-2,0,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,3478498,1800000,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,3267692,0,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,5990190,7780190,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,2.25,2.3,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,3267692,,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,5990190,,
1530766,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,2.25,,
1530766,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,0,2.09,
1530766,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,2.39,2.7,
1530766,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,5613501,
1530766,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,5990190,,
1530766,SharePrice,,,,,2.09,,
1530766,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,2111368,0,
1530766,StockIssuedDuringPeriodSharesNewIssues,,,,,956179,2645432,
1530766,StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,0,10000,
1530766,StockIssuedDuringPeriodValueIssuedForServices,,,,,1635000,3341752,
1530766,StockIssuedDuringPeriodValueNewIssues,,,,,1969410,4759798,
1530766,StockIssuedDuringPeriodValueOther,,,,,65000,,
1530766,StockholdersEquity,,,,,-3583062,-2910631,
1530766,TemporaryEquityCarryingAmountAttributableToParent,,,,,2711000,1471000,
1530766,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,9650275,14103055,
1530796,AccountsPayableCurrent,,4875000,4458000,,,,
1530796,AccountsReceivableNetCurrent,,22288000,,,,,
1530796,AccruedLiabilitiesCurrent,,33185000,27374000,,,,
1530796,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,812364000,877754000,,,,
1530796,AdditionalPaidInCapital,,-66813000,-66813000,,,,
1530796,AdvancesToAffiliate,,2391000,2442000,,,,
1530796,AllowanceForDoubtfulAccountsReceivable,,,700000,,,,
1530796,AllowanceForDoubtfulAccountsReceivableCurrent,,831000,719000,,,,
1530796,AmortizationOfFinancingCosts,,1924000,2006000,,,,
1530796,AssetImpairmentCharges,,,14600000,,,,
1530796,AssetRetirementObligation,,,37508000,,,,
1530796,AssetRetirementObligationAccretionExpense,,3205000,3696000,,,,
1530796,AssetRetirementObligationCurrent,,3199000,1882000,,,,
1530796,AssetRetirementObligationLiabilitiesIncurred,,,717000,,,,
1530796,AssetRetirementObligationLiabilitiesSettled,,,-3342000,,,,
1530796,AssetRetirementObligationRevisionOfEstimate,,,-8203000,,,,
1530796,AssetRetirementObligationsNoncurrent,,41441000,35626000,,,,
1530796,Assets,,553777000,480760000,,,,
1530796,AssetsCurrent,,47214000,27796000,,,,
1530796,CapitalizedCostsProvedProperties,,1279276000,1303922000,,,,
1530796,CapitalizedCostsUnprovedProperties,,14914000,14971000,,,,
1530796,CashAndCashEquivalentsAtCarryingValue,,9356000,2188000,,,,
1530796,CashAndCashEquivalentsPeriodIncreaseDecrease,,-8378000,-7168000,,,,
1530796,CashEquivalentsAtCarryingValue,,,2188000,,,,
1530796,CommonStockParOrStatedValuePerShare,,0.01,0.01,,,,
1530796,CommonStockSharesAuthorized,,1000000,1000000,,,,
1530796,CommonStockSharesIssued,,280400,280400,,,,
1530796,CommonStockSharesOutstanding,,280400,280400,,,,
1530796,CommonStockValue,,3000,3000,,,,
1530796,ContractualObligation,,,1750000,,,,
1530796,CostOfServicesDirectLabor,,,3800000,,,,
1530796,CostsAndExpenses,,137643000,133953000,,,,
1530796,DebtCurrent,,,360265000,,,,
1530796,DebtWeightedAverageInterestRate,,,0.084,,,,
1530796,DeferredFinanceCostsNet,,,7900000,,,,
1530796,DeferredFinanceCostsNoncurrentNet,,7856000,5850000,,,,
1530796,DeferredTaxAssetsLiabilitiesNet,,,0,,,,
1530796,DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,625000,,,,
1530796,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,,0.06,,,,
1530796,DepreciationDepletionAndAmortization,,51240000,51515000,,,,
1530796,DerivativeAssets,,,68000,,,,
1530796,DerivativeAssetsCurrent,,11405000,873000,,,,
1530796,DerivativeAssetsNoncurrent,,6875000,,,,,
1530796,DerivativeFairValueOfDerivativeAsset,,,941000,,,,
1530796,DerivativeFairValueOfDerivativeLiability,,,1926000,,,,
1530796,DerivativeGainOnDerivative,,,15100000,,,,
1530796,DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,11249000,,,,
1530796,DerivativeLiabilitiesCurrent,,5186000,799000,,,,
1530796,DerivativeLiabilitiesNoncurrent,,853000,1127000,,,,
1530796,DividendsPreferredStock,,,31946000,,,,
1530796,EnvironmentalRemediationExpense,,1988000,,,,,
1530796,EquityMethodInvestmentOwnershipPercentage,,,1,,,,
1530796,FairValueInputsDiscountRate,,,0.1,,,,
1530796,GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,1854000,,,,,
1530796,GainsLossesOnExtinguishmentOfDebt,,-1027000,,,,,
1530796,GasGatheringTransportationMarketingAndProcessingCosts,,1472000,1610000,,,,
1530796,GasImbalancePayableCurrentAndNoncurrent,,,592000,,,,
1530796,GeneralAndAdministrativeExpense,,16483000,14311000,,,,
1530796,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-23574000,-33396000,,,,
1530796,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,11816000,,,,
1530796,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,-11688000,,,,
1530796,IncomeTaxReconciliationNondeductibleExpense,,,14000,,,,
1530796,IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,-148000,,,,
1530796,IncreaseDecreaseInAccountsAndOtherReceivables,,2730000,2441000,,,,
1530796,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,365000,-3010000,,,,
1530796,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,308000,-1175000,,,,
1530796,InterestCostsCapitalized,,,1000000,,,,
1530796,InterestExpense,,41100000,-35915000,,,,
1530796,InterestExpenseOther,,,1386000,,,,
1530796,InterestPaidCapitalized,,1199000,1038000,,,,
1530796,InterestPaidNet,,24736000,,,,,
1530796,InterestPayableCurrent,,4074000,4558000,,,,
1530796,LeaseOperatingExpense,,35152000,36448000,,,,
1530796,Liabilities,,478623000,437866000,,,,
1530796,LiabilitiesAndStockholdersEquity,,553777000,480760000,,,,
1530796,LiabilitiesCurrent,,50519000,399336000,,,,
1530796,LiabilitiesNoncurrent,,428104000,38530000,,,,
1530796,LineOfCreditFacilityCurrentBorrowingCapacity,,,300000000,,,,
1530796,LongTermDebtCurrent,,0,,,,,
1530796,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,250000000,,,,
1530796,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,115000000,,,,
1530796,LongTermDebtNoncurrent,,381879000,,,,,
1530796,NetCashProvidedByUsedInFinancingActivities,,34629000,-23059000,,,,
1530796,NetCashProvidedByUsedInInvestingActivities,,-101395000,-36843000,,,,
1530796,NetCashProvidedByUsedInOperatingActivities,,58388000,52734000,,,,
1530796,NetIncomeLoss,,-23574000,-33396000,,,,
1530796,NetIncomeLossAvailableToCommonStockholdersBasic,,-42208000,-65342000,,,,
1530796,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,1370000,,,,,
1530796,NonoperatingIncomeExpense,,-39718000,34989000,,,,
1530796,NotesPayableCurrent,,,250000000,,,,
1530796,NotesPayableFairValueDisclosure,,,185000000,,,,
1530796,NumberOfReportableSegments,,,1,,,,
1530796,OilAndGasPropertyFullCostMethodNet,,481826000,441139000,,,,
1530796,OilAndGasRevenue,,138210000,124297000,,,,
1530796,OperatingLeasesRentExpenseNet,,,1800000,,,,
1530796,OtherAssetsCurrent,,,200000,,,,
1530796,OtherAssetsMiscellaneousNoncurrent,,6379000,2719000,,,,
1530796,OtherAssetsNoncurrent,,16626000,11011000,,,,
1530796,OtherGeneralExpense,,,800000,,,,
1530796,OtherLiabilitiesNoncurrent,,3931000,1777000,,,,
1530796,OtherLongTermDebtCurrent,,,115000000,,,,
1530796,OtherNonoperatingIncome,,555000,,,,,
1530796,OtherNonoperatingIncomeExpense,,,-926000,,,,
1530796,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,30443000,,,,
1530796,PaidInKindInterest,,9801000,,,,,
1530796,PaymentsOfFinancingCosts,,9193000,,,,,
1530796,PaymentsToAcquireOilAndGasPropertyAndEquipment,,29556000,37000,,,,
1530796,PaymentsToAcquireOtherProductiveAssets,,196000,275000,,,,
1530796,PreferredStockDividendsAndOtherAdjustments,,18634000,,,,,
1530796,PrepaidExpenseAndOtherAssetsCurrent,,3041000,4030000,,,,
1530796,PrepaidExpenseCurrentAndNoncurrent,,,2900000,,,,
1530796,ProceedsFromIncomeTaxRefunds,,,6000,,,,
1530796,ProceedsFromIssuanceOfLongTermDebt,,420455000,72250000,,,,
1530796,ProceedsFromPaymentsForOtherFinancingActivities,,-154000,-59000,,,,
1530796,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,442000,135000,,,,
1530796,PropertyPlantAndEquipmentNet,,483062000,441885000,,,,
1530796,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,6114000,6879000,,,,
1530796,PropertyPlantAndEquipmentOtherNet,,1236000,746000,,,,
1530796,ProvisionForDoubtfulAccounts,,328000,267000,,,,
1530796,RecapitalizationCosts,,,1137000,,,,
1530796,RepaymentsOfLongTermDebt,,376479000,-95250000,,,,
1530796,ResultsOfOperationsImpairmentOfOilAndGasProperties,,,14641000,,,,
1530796,RetainedEarningsAccumulatedDeficit,,-92594000,-125990000,,,,
1530796,Revenues,,153787000,,,,,
1530796,StockholdersEquity,,-159404000,-192800000,,,,
1530796,TaxesExcludingIncomeAndExciseTaxes,,9939000,11732000,,,,
1530796,TemporaryEquityCarryingAmountAttributableToParent,,,235694000,,,,
1530796,UnrealizedGainLossOnCommodityContracts,,-396000,,,,,
1530796,UnrealizedGainLossOnDerivatives,,3510000,,,,,
1530796,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,0,,,,
1530796,UseOfRestrictedCashForAcquisitionOfOilAndGasProperty,,72085000,36666000,,,,
1530804,AccountsPayableCurrent,,,,164000000,160000000,159000000,
1530804,AccountsReceivableGrossCurrent,,,,310000000,278000000,392000000,
1530804,AccountsReceivableNetCurrent,,,,308000000,277000000,391000000,
1530804,AccretionExpense,,,1000000,,,,
1530804,AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,37000000,11000000,
1530804,AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,44000000,,,
1530804,AccruedIncomeTaxesCurrent,,,,28000000,32000000,43000000,
1530804,AccruedLiabilitiesCurrent,,,,146000000,147000000,180000000,
1530804,AccruedMarketingCostsCurrent,,,,18000000,19000000,28000000,
1530804,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,319000000,449000000,559000000,
1530804,AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-284000000,-396000000,-596000000,
